R_N2,R_O2,R_O2,E1,E2
4.922577e+00,3.779453e+00,2.459851e+00,1.103083e+02,8.533830e+01
5.088292e+00,4.157395e+00,2.427292e+00,1.003849e+02,7.299800e+01
5.255580e+00,4.535342e+00,2.409159e+00,9.408020e+01,6.606400e+01
5.424291e+00,4.913289e+00,2.405778e+00,9.205170e+01,6.288730e+01
5.594296e+00,5.291231e+00,2.417211e+00,9.192520e+01,6.238580e+01
5.765484e+00,5.669177e+00,2.443251e+00,9.387740e+01,6.403720e+01
5.937752e+00,6.047124e+00,2.483437e+00,9.780470e+01,6.766730e+01
6.111007e+00,6.425071e+00,2.537099e+00,1.036906e+02,7.323630e+01
6.285165e+00,6.803013e+00,2.603401e+00,1.114674e+02,8.067160e+01
6.460158e+00,7.180960e+00,2.681407e+00,1.211385e+02,8.992650e+01
6.635919e+00,7.558907e+00,2.770130e+00,1.319305e+02,1.003002e+02
7.078295e+00,8.503766e+00,3.032368e+00,1.618086e+02,1.283854e+02
7.524329e+00,9.448631e+00,3.341151e+00,1.896726e+02,1.518696e+02
7.973404e+00,1.039350e+01,3.684794e+00,2.093764e+02,1.650125e+02
4.159460e+00,1.511782e+00,3.102374e+00,4.716104e+02,4.580383e+02
4.234696e+00,1.700753e+00,3.049053e+00,2.575722e+02,2.452080e+02
4.310689e+00,1.889724e+00,2.997762e+00,1.589248e+02,1.456077e+02
4.387403e+00,2.078700e+00,2.948606e+00,1.240863e+02,1.168769e+02
4.464797e+00,2.267671e+00,2.901697e+00,1.120768e+02,1.044979e+02
4.542837e+00,2.456642e+00,2.857143e+00,1.114906e+02,1.020494e+02
4.621493e+00,2.645618e+00,2.815055e+00,1.154923e+02,1.038619e+02
4.700731e+00,2.834589e+00,2.775548e+00,1.215497e+02,1.087735e+02
4.780522e+00,3.023560e+00,2.738732e+00,1.279812e+02,1.144274e+02
4.860843e+00,3.212536e+00,2.704716e+00,1.328175e+02,1.170218e+02
4.941663e+00,3.401506e+00,2.673608e+00,1.339271e+02,1.155576e+02
5.022959e+00,3.590477e+00,2.645512e+00,1.318370e+02,1.099441e+02
5.104712e+00,3.779453e+00,2.620522e+00,1.267900e+02,1.024467e+02
5.269491e+00,4.157395e+00,2.580216e+00,1.174552e+02,9.054220e+01
5.435848e+00,4.535342e+00,2.553294e+00,1.101219e+02,8.087440e+01
5.603638e+00,4.913289e+00,2.540183e+00,1.064003e+02,7.656180e+01
5.772736e+00,5.291231e+00,2.541096e+00,1.053228e+02,7.515310e+01
5.943033e+00,5.669177e+00,2.556019e+00,1.064340e+02,7.602580e+01
6.114428e+00,6.047124e+00,2.584708e+00,1.095007e+02,7.886750e+01
6.286831e+00,6.425071e+00,2.626713e+00,1.143946e+02,8.351640e+01
6.460158e+00,6.803013e+00,2.681407e+00,1.209913e+02,8.983390e+01
6.634342e+00,7.180960e+00,2.748034e+00,1.292257e+02,9.771090e+01
6.809314e+00,7.558907e+00,2.825750e+00,1.385714e+02,1.066548e+02
7.249818e+00,8.503766e+00,3.062719e+00,1.649354e+02,1.312012e+02
7.694113e+00,9.448631e+00,3.349928e+00,1.903214e+02,1.523544e+02
8.141577e+00,1.039350e+01,3.675620e+00,2.089931e+02,1.647952e+02
4.346934e+00,1.511782e+00,3.288682e+00,4.607083e+02,4.438161e+02
4.421835e+00,1.700753e+00,3.234529e+00,2.443958e+02,2.311689e+02
4.497473e+00,1.889724e+00,3.182260e+00,1.469620e+02,1.321007e+02
4.573815e+00,2.078700e+00,3.131969e+00,1.140376e+02,9.860870e+01
4.650821e+00,2.267671e+00,3.083755e+00,1.125950e+02,9.725210e+01
4.728462e+00,2.456642e+00,3.037715e+00,1.242523e+02,1.089478e+02
4.806707e+00,2.645618e+00,2.993949e+00,1.270419e+02,1.135986e+02
4.885525e+00,2.834589e+00,2.952560e+00,1.324658e+02,1.178427e+02
4.964890e+00,3.023560e+00,2.913648e+00,1.382805e+02,1.224773e+02
5.044778e+00,3.212536e+00,2.877313e+00,1.433509e+02,1.261962e+02
5.125160e+00,3.401506e+00,2.843655e+00,1.466461e+02,1.275000e+02
5.206016e+00,3.590477e+00,2.812770e+00,1.472133e+02,1.251985e+02
5.287327e+00,3.779453e+00,2.784749e+00,1.445991e+02,1.198855e+02
5.451218e+00,4.157395e+00,2.737646e+00,1.353797e+02,1.079032e+02
5.616688e+00,4.535342e+00,2.702961e+00,1.281103e+02,9.824110e+01
5.783598e+00,4.913289e+00,2.681178e+00,1.232858e+02,9.283230e+01
5.951826e+00,5.291231e+00,2.672611e+00,1.210922e+02,9.033410e+01
6.121266e+00,5.669177e+00,2.677389e+00,1.210745e+02,9.010800e+01
6.291819e+00,6.047124e+00,2.695439e+00,1.229683e+02,9.183350e+01
6.463397e+00,6.425071e+00,2.726498e+00,1.266061e+02,9.527340e+01
6.635917e+00,6.803013e+00,2.770129e+00,1.318397e+02,1.002642e+02
6.809314e+00,7.180960e+00,2.825750e+00,1.385564e+02,1.066538e+02
6.983518e+00,7.558907e+00,2.892668e+00,1.463873e+02,1.140779e+02
7.422189e+00,8.503766e+00,3.104296e+00,1.690976e+02,1.348966e+02
7.864773e+00,9.448631e+00,3.369299e+00,1.917290e+02,1.534030e+02
8.310645e+00,1.039350e+01,3.676150e+00,2.090165e+02,1.648059e+02
5.285904e+00,1.511782e+00,4.223775e+00,4.554557e+02,4.388782e+02
5.359461e+00,1.700753e+00,4.166625e+00,2.254090e+02,2.042603e+02
5.433666e+00,1.889724e+00,4.110853e+00,1.225799e+02,9.915340e+01
5.508493e+00,2.078700e+00,4.056514e+00,8.798910e+01,6.308220e+01
5.583915e+00,2.267671e+00,4.003669e+00,8.835310e+01,6.240880e+01
5.659909e+00,2.456642e+00,3.952377e+00,1.050893e+02,7.850820e+01
5.736455e+00,2.645618e+00,3.902696e+00,1.280892e+02,1.012125e+02
5.813527e+00,2.834589e+00,3.854694e+00,1.492242e+02,1.231545e+02
5.891105e+00,3.023560e+00,3.808431e+00,1.667934e+02,1.405912e+02
5.969174e+00,3.212536e+00,3.763970e+00,1.796539e+02,1.525841e+02
6.047708e+00,3.401506e+00,3.721379e+00,1.886877e+02,1.600384e+02
6.126693e+00,3.590477e+00,3.680721e+00,1.917183e+02,1.612666e+02
6.206114e+00,3.779453e+00,3.642060e+00,1.953535e+02,1.635615e+02
6.366185e+00,4.157395e+00,3.570989e+00,2.015501e+02,1.634328e+02
6.527804e+00,4.535342e+00,3.508667e+00,2.019747e+02,1.603965e+02
6.690857e+00,4.913289e+00,3.455568e+00,1.984709e+02,1.569574e+02
6.855239e+00,5.291231e+00,3.412122e+00,1.952596e+02,1.540702e+02
7.020860e+00,5.669177e+00,3.378701e+00,1.927379e+02,1.518592e+02
7.187634e+00,6.047124e+00,3.355605e+00,1.909779e+02,1.503190e+02
7.355481e+00,6.425071e+00,3.343049e+00,1.900093e+02,1.494582e+02
7.524328e+00,6.803013e+00,3.341151e+00,1.898497e+02,1.492868e+02
7.694114e+00,7.180960e+00,3.349928e+00,1.911298e+02,1.550777e+02
7.864774e+00,7.558907e+00,3.369299e+00,1.925221e+02,1.560898e+02
8.294896e+00,8.503766e+00,3.462661e+00,1.986982e+02,1.604427e+02
8.729397e+00,9.448631e+00,3.615834e+00,2.073600e+02,1.665666e+02
9.167650e+00,1.039350e+01,3.821633e+00,2.155442e+02,1.664189e+02
6.226657e+00,1.511782e+00,5.162427e+00,4.589289e+02,4.364438e+02
6.299251e+00,1.700753e+00,5.103419e+00,2.229835e+02,1.984520e+02
6.372418e+00,1.889724e+00,5.045491e+00,1.174309e+02,9.135020e+01
6.446142e+00,2.078700e+00,4.988679e+00,8.121400e+01,5.379770e+01
6.520400e+00,2.267671e+00,4.933024e+00,8.044000e+01,5.186570e+01
6.595175e+00,2.456642e+00,4.878563e+00,9.629600e+01,6.679610e+01
6.670452e+00,2.645618e+00,4.825337e+00,1.185420e+02,8.831320e+01
6.746211e+00,2.834589e+00,4.773390e+00,1.418247e+02,1.108435e+02
6.822437e+00,3.023560e+00,4.722761e+00,1.635110e+02,1.313025e+02
6.899117e+00,3.212536e+00,4.673494e+00,1.823671e+02,1.479554e+02
7.447336e+00,4.535342e+00,4.370472e+00,2.284376e+02,1.806849e+02
7.607277e+00,4.913289e+00,4.298687e+00,2.248831e+02,1.776931e+02
7.768520e+00,5.291231e+00,4.234127e+00,2.229105e+02,1.762338e+02
7.930989e+00,5.669177e+00,4.177124e+00,2.217832e+02,1.755736e+02
8.094610e+00,6.047124e+00,4.127992e+00,2.210805e+02,1.752955e+02
8.259313e+00,6.425071e+00,4.087015e+00,2.205996e+02,1.751891e+02
8.425032e+00,6.803013e+00,4.054441e+00,2.202528e+02,1.751547e+02
8.591714e+00,7.180960e+00,4.030473e+00,2.200072e+02,1.751469e+02
8.759301e+00,7.558907e+00,4.015265e+00,2.198529e+02,1.751460e+02
9.181899e+00,8.503766e+00,4.016083e+00,2.198571e+02,1.751297e+02
9.609142e+00,9.448631e+00,4.072085e+00,2.186031e+02,1.753608e+02
1.004043e+01,1.039350e+01,4.181054e+00,2.195268e+02,1.750176e+02
1.047527e+01,1.133835e+01,4.339001e+00,2.204437e+02,1.744613e+02
8.111030e+00,1.511782e+00,7.044715e+00,4.606667e+02,4.364293e+02
8.182336e+00,1.700753e+00,6.983533e+00,2.230358e+02,1.975484e+02
8.254107e+00,1.889724e+00,6.923100e+00,1.167476e+02,8.993280e+01
8.326334e+00,2.078700e+00,6.863434e+00,8.010970e+01,5.200160e+01
8.399001e+00,2.267671e+00,6.804559e+00,7.902770e+01,4.973460e+01
8.472098e+00,2.456642e+00,6.746494e+00,9.461390e+01,6.433230e+01
8.545617e+00,2.645618e+00,6.689257e+00,1.165866e+02,8.548950e+01
8.619542e+00,2.834589e+00,6.632874e+00,1.395564e+02,1.076020e+02
8.693866e+00,3.023560e+00,6.577365e+00,1.608504e+02,1.275575e+02
8.768579e+00,3.212536e+00,6.522751e+00,1.792094e+02,1.436224e+02
8.843669e+00,3.401506e+00,6.469058e+00,1.940168e+02,1.551748e+02
1.889726e+00,1.889728e+00,3.779453e+00,5.211950e+01,5.210800e+01
1.889726e+00,2.267671e+00,4.157398e+00,2.583700e+00,2.160900e+00
1.889726e+00,2.645616e+00,4.535342e+00,9.192000e-01,1.604790e+01
1.889725e+00,3.401508e+00,5.291234e+00,5.483720e+01,3.432260e+01
1.889726e+00,4.724317e+00,6.614042e+00,2.373190e+01,-5.096500e+00
2.267672e+00,1.889726e+00,4.157397e+00,1.665540e+01,1.898370e+01
2.267672e+00,2.267672e+00,4.535343e+00,-3.360560e+01,-2.631480e+01
2.267671e+00,2.645617e+00,4.913288e+00,-7.764400e+00,3.345000e-01
2.267672e+00,3.401507e+00,5.669179e+00,4.476760e+01,2.013990e+01
2.267671e+00,4.724315e+00,6.991987e+00,1.528590e+01,-1.591530e+01
2.645616e+00,1.889727e+00,4.535343e+00,5.765850e+01,6.135130e+01
2.645616e+00,3.401508e+00,6.047124e+00,1.046875e+02,4.613580e+01
2.645617e+00,4.724317e+00,7.369934e+00,7.757750e+01,4.491360e+01
3.401508e+00,1.889726e+00,5.291234e+00,1.525727e+02,1.440911e+02
3.401507e+00,2.267671e+00,5.669179e+00,1.183376e+02,1.041764e+02
3.401507e+00,2.645616e+00,6.047123e+00,1.511470e+02,1.345217e+02
3.401507e+00,3.401507e+00,6.803014e+00,1.960981e+02,1.711253e+02
4.724316e+00,1.889725e+00,6.614041e+00,1.209163e+02,9.503840e+01
4.724316e+00,2.267672e+00,6.991987e+00,8.353210e+01,5.493660e+01
4.724316e+00,2.645616e+00,7.369932e+00,1.206479e+02,9.036290e+01
4.724317e+00,3.401507e+00,8.125823e+00,1.966846e+02,1.590568e+02
1.889724e+00,1.889727e+00,3.722033e+00,6.270090e+01,6.391900e+01
1.889725e+00,2.645617e+00,4.468369e+00,8.896500e+00,1.274490e+01
1.889726e+00,3.401508e+00,5.217457e+00,5.291230e+01,3.108240e+01
1.889727e+00,4.724316e+00,6.532132e+00,2.369210e+01,-5.120800e+00
2.267672e+00,1.889726e+00,4.094764e+00,2.429050e+01,2.659270e+01
2.267671e+00,2.267673e+00,4.466441e+00,-2.901640e+01,-2.190490e+01
2.267672e+00,2.645617e+00,4.839090e+00,-3.110800e+00,4.542000e-01
2.267670e+00,3.401508e+00,5.586521e+00,4.327740e+01,1.904860e+01
2.267671e+00,4.724316e+00,6.898965e+00,1.541330e+01,-1.593500e+01
2.645616e+00,1.889727e+00,4.468369e+00,6.337490e+01,6.874080e+01
2.645615e+00,2.267673e+00,4.839090e+00,2.448300e+01,2.861800e+01
2.645616e+00,2.645617e+00,5.210848e+00,5.375040e+01,5.600720e+01
2.645616e+00,3.401507e+00,5.956700e+00,8.726810e+01,7.183570e+01
2.645617e+00,4.724316e+00,7.266937e+00,7.787620e+01,4.489560e+01
3.401508e+00,1.889726e+00,5.217457e+00,1.410160e+02,1.345031e+02
3.401508e+00,2.267672e+00,5.586523e+00,1.068336e+02,9.460300e+01
3.401507e+00,2.645618e+00,5.956702e+00,1.431461e+02,1.255915e+02
3.401506e+00,3.401508e+00,6.699661e+00,1.918511e+02,1.674342e+02
3.401507e+00,4.724315e+00,8.005669e+00,1.846527e+02,1.461894e+02
4.724314e+00,1.889726e+00,6.532131e+00,1.200439e+02,9.444770e+01
4.724315e+00,2.267672e+00,6.898965e+00,8.286860e+01,5.460680e+01
4.724316e+00,2.645616e+00,7.266937e+00,1.201589e+02,9.015570e+01
4.724315e+00,3.401508e+00,8.005670e+00,1.962555e+02,1.587298e+02
1.889725e+00,1.889727e+00,3.551523e+00,1.045296e+02,1.041924e+02
1.889727e+00,3.401507e+00,4.998946e+00,4.935950e+01,2.875810e+01
1.889725e+00,4.724316e+00,6.290325e+00,2.359540e+01,-5.165900e+00
2.267673e+00,1.889726e+00,3.908815e+00,5.116360e+01,5.521430e+01
2.267670e+00,2.267672e+00,4.261827e+00,-1.490830e+01,-6.572000e+00
2.267672e+00,2.645616e+00,4.618791e+00,3.814200e+00,9.908500e+00
2.267670e+00,3.401507e+00,5.341380e+00,3.867660e+01,1.765970e+01
2.267671e+00,4.724315e+00,6.623824e+00,1.514420e+01,-1.591910e+01
2.645616e+00,1.889726e+00,4.269662e+00,7.779260e+01,8.315740e+01
2.645616e+00,2.645617e+00,4.972133e+00,5.570800e+01,5.789690e+01
2.645618e+00,3.401507e+00,5.688317e+00,9.677620e+01,7.411840e+01
2.645616e+00,4.724317e+00,6.961869e+00,7.759640e+01,4.486850e+01
3.401507e+00,1.889725e+00,4.998945e+00,1.228089e+02,1.105066e+02
3.401506e+00,2.267671e+00,5.341380e+00,8.756340e+01,7.295830e+01
3.401508e+00,2.645617e+00,5.688316e+00,1.208917e+02,1.046183e+02
3.401507e+00,3.401506e+00,6.392741e+00,1.823568e+02,1.567735e+02
3.401506e+00,4.724317e+00,7.649168e+00,1.845490e+02,1.461371e+02
4.724316e+00,1.889726e+00,6.290326e+00,1.171377e+02,9.284990e+01
4.724316e+00,2.267672e+00,6.623826e+00,8.084760e+01,5.339250e+01
4.724314e+00,2.645617e+00,6.961868e+00,1.183809e+02,8.905380e+01
4.724316e+00,3.401509e+00,7.649168e+00,1.951566e+02,1.578729e+02
1.889726e+00,1.889726e+00,3.273102e+00,1.878851e+02,1.870555e+02
1.889725e+00,3.401506e+00,4.644269e+00,4.660170e+01,2.760270e+01
1.889727e+00,4.724316e+00,5.900669e+00,2.354260e+01,-5.114100e+00
2.267671e+00,1.889725e+00,3.605367e+00,1.078148e+02,1.121509e+02
2.267672e+00,2.267671e+00,3.927721e+00,2.187400e+01,3.270810e+01
2.267670e+00,2.645616e+00,4.259225e+00,2.536050e+01,3.571530e+01
2.267671e+00,3.401507e+00,4.942275e+00,3.395320e+01,1.554340e+01
2.267671e+00,4.724316e+00,6.178566e+00,1.507720e+01,-1.578200e+01
2.645615e+00,1.889727e+00,3.945864e+00,1.118353e+02,1.148602e+02
2.645615e+00,2.267671e+00,4.259225e+00,5.023420e+01,5.684690e+01
2.645618e+00,2.645615e+00,4.582342e+00,6.448800e+01,6.393470e+01
2.645616e+00,3.401508e+00,5.250583e+00,8.935450e+01,6.989740e+01
2.645617e+00,4.724316e+00,6.466620e+00,7.750690e+01,4.492320e+01
3.401508e+00,1.889725e+00,4.644269e+00,1.094202e+02,9.815400e+01
3.401509e+00,2.267671e+00,4.942277e+00,7.297980e+01,5.975600e+01
3.401508e+00,2.645616e+00,5.250583e+00,1.063044e+02,9.101840e+01
3.401506e+00,3.401508e+00,5.891583e+00,1.713550e+02,1.491833e+02
4.724315e+00,1.889726e+00,5.900668e+00,1.148395e+02,9.144050e+01
4.724317e+00,2.267670e+00,6.178567e+00,7.914680e+01,5.223630e+01
4.724316e+00,2.645615e+00,6.466619e+00,1.167984e+02,8.791430e+01
4.724316e+00,3.401507e+00,7.068183e+00,1.934997e+02,1.568555e+02
1.511780e+00,1.647425e+00,2.360267e+00,9.142250e+02,9.117433e+02
1.700752e+00,1.639276e+00,2.429235e+00,6.434392e+02,6.390598e+02
1.889727e+00,1.636551e+00,2.499873e+00,4.950535e+02,4.905938e+02
2.078699e+00,1.639276e+00,2.572042e+00,4.113998e+02,4.075290e+02
2.267671e+00,1.647425e+00,2.645616e+00,3.608122e+02,3.568997e+02
2.456646e+00,1.660918e+00,2.720484e+00,3.258649e+02,3.218567e+02
2.645617e+00,1.679626e+00,2.796539e+00,2.974960e+02,2.934011e+02
2.834589e+00,1.703376e+00,2.873689e+00,2.716862e+02,2.675743e+02
3.023561e+00,1.731962e+00,2.951846e+00,2.398871e+02,2.404018e+02
3.212536e+00,1.765150e+00,3.030935e+00,2.171082e+02,2.130533e+02
3.401507e+00,1.802684e+00,3.110882e+00,1.965559e+02,1.922892e+02
3.590479e+00,1.844299e+00,3.191624e+00,1.700686e+02,1.617210e+02
3.779451e+00,1.889725e+00,3.273101e+00,1.471924e+02,1.361327e+02
4.157398e+00,1.990950e+00,3.438055e+00,1.137648e+02,9.851220e+01
4.535341e+00,2.104309e+00,3.605367e+00,9.583240e+01,7.684240e+01
4.913288e+00,2.227954e+00,3.774725e+00,9.035080e+01,6.870680e+01
5.291235e+00,2.360268e+00,3.945864e+00,9.478250e+01,7.107550e+01
5.669178e+00,2.499872e+00,4.118562e+00,1.060383e+02,8.067310e+01
6.047125e+00,2.645617e+00,4.292633e+00,1.213488e+02,9.452880e+01
6.425068e+00,2.796539e+00,4.467913e+00,1.389042e+02,1.102056e+02
6.803015e+00,2.951847e+00,4.644269e+00,1.569085e+02,1.265328e+02
1.511780e+00,1.999898e+00,2.725402e+00,5.735398e+02,5.788746e+02
1.700752e+00,1.984212e+00,2.791746e+00,3.285170e+02,3.318915e+02
1.889727e+00,1.972932e+00,2.859675e+00,2.002104e+02,2.029314e+02
2.078699e+00,1.966133e+00,2.929076e+00,1.377660e+02,1.399535e+02
2.267671e+00,1.963861e+00,2.999847e+00,1.107737e+02,1.122845e+02
2.456646e+00,1.966133e+00,3.071895e+00,1.021225e+02,1.027609e+02
2.645617e+00,1.972932e+00,3.145131e+00,1.022056e+02,1.017772e+02
2.834589e+00,1.984212e+00,3.219474e+00,1.058546e+02,1.042022e+02
3.023561e+00,1.999898e+00,3.294850e+00,1.104852e+02,1.075290e+02
3.212536e+00,2.019887e+00,3.371189e+00,1.150076e+02,1.106764e+02
3.401507e+00,2.044052e+00,3.448427e+00,1.099802e+02,1.013793e+02
3.590479e+00,2.072246e+00,3.526504e+00,1.057016e+02,9.353950e+01
3.779451e+00,2.104309e+00,3.605367e+00,1.009352e+02,8.612570e+01
4.157398e+00,2.179339e+00,3.765253e+00,9.438820e+01,7.462930e+01
4.535341e+00,2.267671e+00,3.927722e+00,9.182840e+01,6.934640e+01
4.913288e+00,2.367820e+00,4.092468e+00,9.490350e+01,7.048840e+01
5.291235e+00,2.478353e+00,4.259227e+00,1.037007e+02,7.710660e+01
5.669178e+00,2.597944e+00,4.427770e+00,1.154873e+02,8.776560e+01
1.511780e+00,2.360267e+00,3.093615e+00,4.456706e+02,4.505589e+02
1.700752e+00,2.339371e+00,3.157879e+00,2.153389e+02,2.210727e+02
1.889727e+00,2.322135e+00,3.223631e+00,1.083970e+02,1.130278e+02
2.078699e+00,2.308639e+00,3.290783e+00,5.776530e+01,6.191080e+01
2.267671e+00,2.298951e+00,3.359251e+00,4.276530e+01,5.064990e+01
2.456646e+00,2.293119e+00,3.428955e+00,4.239610e+01,4.923550e+01
2.645617e+00,2.291171e+00,3.499822e+00,4.945970e+01,5.117000e+01
2.834589e+00,2.293119e+00,3.571782e+00,6.209600e+01,6.252270e+01
3.023561e+00,2.298951e+00,3.644772e+00,7.596730e+01,7.314330e+01
3.212536e+00,2.308640e+00,3.718730e+00,8.301990e+01,7.623950e+01
3.401507e+00,2.322135e+00,3.793599e+00,8.924990e+01,7.843100e+01
3.590479e+00,2.339371e+00,3.869327e+00,9.354930e+01,7.948950e+01
3.779451e+00,2.360267e+00,3.945864e+00,9.686820e+01,7.960230e+01
4.157398e+00,2.412641e+00,4.101185e+00,1.012398e+02,7.908620e+01
4.535341e+00,2.478352e+00,4.259226e+00,1.056607e+02,8.405250e+01
4.913288e+00,2.556374e+00,4.419697e+00,1.117822e+02,8.671350e+01
1.511780e+00,2.725402e+00,3.463925e+00,4.324375e+02,4.282592e+02
1.700752e+00,2.700722e+00,3.526504e+00,2.015544e+02,2.006316e+02
1.889727e+00,2.679149e+00,3.590480e+00,9.673650e+01,9.771200e+01
2.078699e+00,2.660759e+00,3.655778e+00,5.619610e+01,5.771320e+01
2.267671e+00,2.645616e+00,3.722329e+00,3.821600e+01,5.134970e+01
2.456646e+00,2.633780e+00,3.790067e+00,3.971030e+01,4.261300e+01
2.645617e+00,2.625292e+00,3.858930e+00,5.277200e+01,5.423410e+01
2.834589e+00,2.620185e+00,3.928858e+00,6.885370e+01,7.085190e+01
3.023561e+00,2.618481e+00,3.999796e+00,8.522420e+01,7.999160e+01
3.212536e+00,2.620186e+00,4.071691e+00,9.541210e+01,8.673810e+01
3.401507e+00,2.625292e+00,4.144493e+00,1.041642e+02,9.215650e+01
3.590479e+00,2.633779e+00,4.218155e+00,1.118801e+02,9.614870e+01
3.779451e+00,2.645616e+00,4.292632e+00,1.176744e+02,9.879960e+01
4.157398e+00,2.679149e+00,4.443871e+00,1.266659e+02,1.127896e+02
4.535341e+00,2.725401e+00,4.597902e+00,1.318315e+02,1.086970e+02
4.913288e+00,2.783740e+00,4.754455e+00,1.375371e+02,1.103190e+02
1.511780e+00,3.093615e+00,3.835725e+00,3.801399e+02,3.731584e+02
1.700752e+00,3.066077e+00,3.896916e+00,1.558805e+02,1.502959e+02
1.889727e+00,3.041227e+00,3.959416e+00,6.123020e+01,5.687430e+01
2.078699e+00,3.019130e+00,4.023164e+00,3.286440e+01,2.960880e+01
2.267671e+00,2.999847e+00,4.088103e+00,3.588860e+01,3.344030e+01
2.456646e+00,2.983434e+00,4.154175e+00,5.162960e+01,4.927830e+01
2.645617e+00,2.969938e+00,4.221329e+00,7.457310e+01,7.072620e+01
2.834589e+00,2.959398e+00,4.289512e+00,9.199870e+01,8.681380e+01
3.023561e+00,2.951846e+00,4.358677e+00,1.052242e+02,9.787590e+01
3.212536e+00,2.947307e+00,4.428778e+00,1.183982e+02,1.080960e+02
3.401507e+00,2.945792e+00,4.499771e+00,1.289228e+02,1.157586e+02
3.590479e+00,2.947306e+00,4.571614e+00,1.374101e+02,1.215276e+02
3.779451e+00,2.951846e+00,4.644268e+00,1.444187e+02,1.257929e+02
4.157398e+00,2.969938e+00,4.791863e+00,1.549735e+02,1.289852e+02
1.511780e+00,3.463925e+00,4.208620e+00,3.605556e+02,3.429811e+02
1.700752e+00,3.434158e+00,4.268648e+00,1.383445e+02,1.212215e+02
1.889727e+00,3.406752e+00,4.329907e+00,4.716160e+01,3.056350e+01
2.078699e+00,3.381765e+00,4.392343e+00,2.419890e+01,8.278500e+00
2.267671e+00,3.359251e+00,4.455908e+00,3.463820e+01,1.966150e+01
2.456646e+00,3.339259e+00,4.520555e+00,5.872490e+01,4.500290e+01
2.645617e+00,3.321836e+00,4.586237e+00,8.484290e+01,7.262350e+01
2.834589e+00,3.307021e+00,4.652911e+00,1.089371e+02,9.645120e+01
3.023561e+00,3.294850e+00,4.720534e+00,1.322884e+02,1.160964e+02
3.212536e+00,3.285353e+00,4.789067e+00,1.492487e+02,1.310137e+02
3.401507e+00,3.278552e+00,4.858471e+00,1.625504e+02,1.418673e+02
3.590479e+00,3.274465e+00,4.928709e+00,1.726258e+02,1.491422e+02
3.779451e+00,3.273101e+00,4.999745e+00,1.797171e+02,1.635636e+02
4.157398e+00,3.278552e+00,5.144083e+00,1.865196e+02,1.620977e+02
6.760735e+00,7.216298e+00,2.194161e+00,7.661300e+01,4.914820e+01
2.092155e+00,9.497575e+00,7.405459e+00,-1.209910e+01,-3.532790e+01
6.883559e+00,2.182823e+00,5.173126e+00,1.024005e+02,6.808340e+01
4.568224e+00,2.284112e+00,2.284112e+00,1.015913e+02,8.670870e+01
3.492498e+00,2.474974e+00,2.474974e+00,9.049930e+01,8.588210e+01
2.058657e+00,6.883516e+00,6.883517e+00,5.630000e-01,-2.852740e+01
3.745295e+00,2.497839e+00,2.497839e+00,9.276150e+01,8.721240e+01
4.098604e+00,2.441715e+00,2.441715e+00,1.020504e+02,9.798450e+01
